代號	名稱	標的代號	標的名稱	股數／單位數	投資比率(%)
98636604	聯邦金鑽平衡	2233	宇隆	80000	3.8
98637262	聯邦雙囍新興亞洲債券-A類型(新臺幣)	XS2030348903	CHJMAO 4 1/4 07/23/29		15.31
98637262	聯邦雙囍新興亞洲債券-A類型(新臺幣)	XS2287889708	SUNAC 5.95 04/26/24		5
98637262	聯邦雙囍新興亞洲債券-A類型(新臺幣)	XS2025575114	SHIMAO 5.6 07/15/26		4.5
98640040	聯邦高息策略多重資產-A累積型(新臺幣)	US9229087369	領航成長型ETF	4000	3.75
98640040	聯邦高息策略多重資產-A累積型(新臺幣)	US71654QCK67	PEMEX 5.35 02/12/28		3.59
98640040	聯邦高息策略多重資產-A累積型(新臺幣)	US92189F4375	VanEck墜落天使高收益	33000	3.44
98640040	聯邦高息策略多重資產-A累積型(新臺幣)	US4642875235	ISHARES PHLX SEM	2111	3.41
98640040	聯邦高息策略多重資產-A累積型(新臺幣)	US02079K3059	ALPHABET INC-CL A		3.37
98638435	華南永昌ShillerUSCAPEETF組合(累積新台幣)	LU1079841513	OSSIAM SHILLER BRLY CAPE USD	2000	20.59
98638435	華南永昌ShillerUSCAPEETF組合(累積新台幣)	US81369Y6059	FINANCIAL SELECT SECTOR SPDR	52095	18.73
98638435	華南永昌ShillerUSCAPEETF組合(累積新台幣)	US81369Y2090	HEALTH CARE SELECT SECTOR	15000	18.06
98638435	華南永昌ShillerUSCAPEETF組合(累積新台幣)	US4642877397	ISHARES US REAL ESTATE ETF	18000	17.12
98638435	華南永昌ShillerUSCAPEETF組合(累積新台幣)	US81369Y3080	CONSUMER STAPLES SPDR	20000	13.96
98640049	華南永昌WE多重資產	US33733E1047	FIRST TRUST CAPITAL STRENGTH	2470	4.03
98640049	華南永昌WE多重資產	US0378331005	APPLE INC		4
98640049	華南永昌WE多重資產	US02079K1079	ALPHABET INC-CL C		3.52
98640049	華南永昌WE多重資產	US81369Y5069	ENERGY SELECT SECTOR SPDR	2194	3.24
98640049	華南永昌WE多重資產	NL0010273215	ASML HOLDING NV		3.13
98637458	華南永昌中國A股(新台幣)	CNE100003K95	SHENZHEN DYNANONIC CO LTD-A		6.1
98637458	華南永昌中國A股(新台幣)	CNE100003662	CONTEMPORARY AMPEREX TECHN-A		5.82
98637458	華南永昌中國A股(新台幣)	CNE100002FC6	CHINA MERCHANTS SHEKOU IND-A		4.98
98637458	華南永昌中國A股(新台幣)	CNE1000023J3	NINGBO TUOPU GROUP CO LTD-A		4.56
98637458	華南永昌中國A股(新台幣)	CNE100001526	BYD CO LTD -A		4.5
98639860	華南永昌低波動多重資產	US912828M565	T 2 1/4 11/15/25 Govt		17.61
98639860	華南永昌低波動多重資產	US78468R8043	SPDR SSGA US LARGE CAP LOW V	19400	9.27
98639860	華南永昌低波動多重資產	US46138E3541	INVESCO S&P 500 LOW VOLATILI	20686	4.6
98639860	華南永昌低波動多重資產	US33733E1047	FIRST TRUST CAPITAL STRENGTH	14000	3.7
98639860	華南永昌低波動多重資產	US81369Y7040	INDUSTRIAL SELECT SECT SPDR	9700	3.34
98637931	華南永昌全球物聯網精選(新台幣)	US0378331005	APPLE INC		7.46
98637931	華南永昌全球物聯網精選(新台幣)	US5949181045	MICROSOFT CORP		7.46
98637931	華南永昌全球物聯網精選(新台幣)	US88160R1014	TESLA MOTORS INC		6.67
98637931	華南永昌全球物聯網精選(新台幣)	US67066G1040	NVIDIA CORP		6.27
98637931	華南永昌全球物聯網精選(新台幣)	US02079K3059	ALPHABET INC-CL A		6.13
98636843	華南永昌全球精品	US88160R1014	TESLA MOTORS INC		6.73
98636843	華南永昌全球精品	US3453708600	FORD MOTOR CO		5.83
98636843	華南永昌全球精品	FR0000121014	LVMH MOET HENNESSY LOUIS VUI		5.06
98636843	華南永昌全球精品	US0231351067	AMAZON.COM INC		4.74
98636843	華南永昌全球精品	US0378331005	APPLE INC		4.52
98637547	華南永昌多重資產入息平衡(累積新台幣)	US912828M565	T 2 1/4 11/15/25 Govt		5.66
98637547	華南永昌多重資產入息平衡(累積新台幣)	US0378331005	APPLE INC		3.31
98637547	華南永昌多重資產入息平衡(累積新台幣)	US30231G1022	EXXON MOBIL CORP		3.23
98637547	華南永昌多重資產入息平衡(累積新台幣)	US00206R1023	AT&T INC		3.07
98637547	華南永昌多重資產入息平衡(累積新台幣)	US7607591002	REPUBLIC SERVICES INC		2.92
98640828	華南永昌實質豐收組合(累積新台幣)	US46641Q3323	JPMORGAN EQUITY PREMIUM INCO	56000	15.31
98640828	華南永昌實質豐收組合(累積新台幣)	US4642884484	ISHARES INTERNATIONAL SELECT	102000	14.98
98640828	華南永昌實質豐收組合(累積新台幣)	US4642871689	ISHARES SELECT DIVIDEND ETF	26000	14.66
98640828	華南永昌實質豐收組合(累積新台幣)	US81369Y8600	REAL ESTATE SELECT SECT SPDR	44160	9.22
98640828	華南永昌實質豐收組合(累積新台幣)	US81369Y6059	FINANCIAL SELECT SECTOR SPDR	50000	8.9
973762	華南永昌永昌	2330	台積電	100000	6.49
973762	華南永昌永昌	8069	元太	400000	6.34
973762	華南永昌永昌	1476	儒鴻	100000	6.22
973762	華南永昌永昌	2454	聯發科	46000	5.36
973762	華南永昌永昌	6271	同欣電	160000	4.95
98636572	街口中小型	3037	欣興	60000	6.83
98636572	街口中小型	8069	元太	88000	5.82
98636572	街口中小型	1476	儒鴻	22000	5.71
98636572	街口中小型	8046	南電	24000	5.64
98636572	街口中小型	5274	信驊	4000	4.88
98636851	街口全球時尚精品	FR0000121014	LVMH		8.65
98636851	街口全球時尚精品	US0231351067	Amazon.com Inc		7.87
98636851	街口全球時尚精品	FR0000121485	KERING		7.09
98636851	街口全球時尚精品	JP3198900007	Oriental Land		5.78
98636851	街口全球時尚精品	FR0000052292	HERMES International		5.32
98639359	街口六年到期新興市場債券A(新臺幣)	US55608YAB11	MQGAU 4 7/8 06/10/25		4.84
98639359	街口六年到期新興市場債券A(新臺幣)	USG21184AB52	CCAMCL 4 1/4 04/23/25		4.74
98639359	街口六年到期新興市場債券A(新臺幣)	XS2393949065	ICBCIL 1 5/8 11/02/24		3.99
98639359	街口六年到期新興市場債券A(新臺幣)	XS2009878880	POWFIN 3 3/4 06/18/24		3.9
98639359	街口六年到期新興市場債券A(新臺幣)	XS2075956594	HPHTSP 2 7/8 11/05/24		3.61
14694495	街口台灣	3037	欣興	65000	8.27
14694495	街口台灣	2330	台積電	25000	7.56
14694495	街口台灣	8069	元太	82000	6.06
14694495	街口台灣	8046	南電	22000	5.77
14694495	街口台灣	3533	嘉澤	14000	5.03
98639699	街口多重資產	US26922A8421	美國全球噴射機ETF	23400	8.26
98639699	街口多重資產	US2546871060	Disney		7.86
98639699	街口多重資產	US92826C8394	VISA INC CLASS A		7.47
98639699	街口多重資產	XS1558078736	EGYPT 7 1/2 01/31/27		6.91
98639699	街口多重資產	US8552441094	Starbucks		5.36
98637842	貝萊德亞洲高收益債券-新台幣累積類型	USG9T27HAD62	VEDANTA RESOURCES SER REGS (REG S) 8.95% 11MAR2025		2.86
98637842	貝萊德亞洲高收益債券-新台幣累積類型	XS2297899614	NEW LION BRIDGE CO LTD (REG) (REG S) 6.5% 31MAR2022		2.45
98637842	貝萊德亞洲高收益債券-新台幣累積類型	USV2335LAA99	CLIFFTON LTD SER REGS (REG S) 6.25% 25OCT2025		2.43
98637842	貝萊德亞洲高收益債券-新台幣累積類型	USN6000DAA11	MONG DUONG FIN HLDGS BV SER REGS (REG) (REG S) 5.125% 07MAY2029		2.24
98637842	貝萊德亞洲高收益債券-新台幣累積類型	USY7758EEF44	SHRIRAM TRANSPORT FIN SER REGS (REG S) 5.1% 16JUL2023		2.04
98638893	貝萊德享退休系列2030目標日期組合	IE00B3F81409	ISHARES CORE GLB AGG BOND ETF	324466	22.16
98638893	貝萊德享退休系列2030目標日期組合	SG2D32970329	ISHARES J.P. MORGAN USD ASIA C - ETF	133650	18.9
98638893	貝萊德享退休系列2030目標日期組合	US46435G6724	ISHARES CORE INTERNATIONAL AGG - ETF	16874	12.23
98638893	貝萊德享退休系列2030目標日期組合	IE00BYXYYM63	ISHARES US AGG BND USD ACC ETF	131551	10.03
98638893	貝萊德享退休系列2030目標日期組合	US4642882579	ISHARES MSCI ACWI ETF	7023	9.48
98638894	貝萊德享退休系列2040目標日期組合	IE00B3F81409	ISHARES CORE GLB AGG BOND ETF	206257	16.11
98638894	貝萊德享退休系列2040目標日期組合	US4642882579	ISHARES MSCI ACWI ETF	9395	14.5
98638894	貝萊德享退休系列2040目標日期組合	IE00B6R52259	ISHARES MSCI ACWI UCITS ETF US - ETF	13101	14.35
98638894	貝萊德享退休系列2040目標日期組合	SG2D32970329	ISHARES J.P. MORGAN USD ASIA C - ETF	84245	13.62
98638894	貝萊德享退休系列2040目標日期組合	US4642881829	ISHARES MSCI ALL CTY ASIA EX JP INDEX FD	9152	11.37
98638895	貝萊德享退休系列2050目標日期組合-A類型	IE00B6R52259	ISHARES MSCI ACWI UCITS ETF US - ETF	19493	22.61
98638895	貝萊德享退休系列2050目標日期組合-A類型	US4642882579	ISHARES MSCI ACWI ETF	13810	22.57
98638895	貝萊德享退休系列2050目標日期組合-A類型	US4642881829	ISHARES MSCI ALL CTY ASIA EX JP INDEX FD	10843	14.27
98638895	貝萊德享退休系列2050目標日期組合-A類型	IE00B4L5Y983	ISHARES CORE MSCI WORLD UCITS ETF	8322	11.36
98638895	貝萊德享退休系列2050目標日期組合-A類型	IE00B3F81409	ISHARES CORE GLB AGG BOND ETF	85957	7.11
98638412	貝萊德全方位資產收益組合-新台幣累積類型	LU0738912566	BLACKROCK GBL-USD HIGH YIELD BD FD-A6	517212.56	21.97
98638412	貝萊德全方位資產收益組合-新台幣累積類型	LU1116320737	BGF-SYS GBL EQ HI FND-A6USDH	226229.67	18.16
98638412	貝萊德全方位資產收益組合-新台幣累積類型	IE00BCRY6003	ISHARES USD SHORT DUR HI YLD CO ETF DIST	18570	14.89
98638412	貝萊德全方位資產收益組合-新台幣累積類型	IE00BKM4H312	ISH MSCI USA QLY DVD USD DIS ETF	34019	12.92
98638412	貝萊德全方位資產收益組合-新台幣累積類型	LU0764618053	BGF-ASIAN TIGER BOND-A6 USD	115166.83	10.01
19330712	貝萊德寶利	2330	台積電	97000	9.24
19330712	貝萊德寶利	3037	欣興	159000	6.37
19330712	貝萊德寶利	2303	聯電	716000	5.89
19330712	貝萊德寶利	2883	開發金	1546000	4.62
19330712	貝萊德寶利	2891	中信金	987000	4.23
98639409	路博邁5G股票T累積(新臺幣)	US0079031078	ADV MICRO DEVICE		4.14
98639409	路博邁5G股票T累積(新臺幣)	US6098391054	MONOLITHIC POWER		3.88
98639409	路博邁5G股票T累積(新臺幣)	US5738741041	MARVELL TECH GRP		3.73
98639409	路博邁5G股票T累積(新臺幣)	CNE000001DN1	HANGZHOU SILAN-A		3.57
98639409	路博邁5G股票T累積(新臺幣)	JP3122400009	ADVANTEST CORP		3.56
98638475	路博邁AR台灣股票T累積級別(新臺幣)	2330	台積電	12000	8.67
98638475	路博邁AR台灣股票T累積級別(新臺幣)	2454	聯發科	3000	3.89
98638475	路博邁AR台灣股票T累積級別(新臺幣)	2890	永豐金	159000	3.25
98638475	路博邁AR台灣股票T累積級別(新臺幣)	2885	元大金	108000	3.21
98638475	路博邁AR台灣股票T累積級別(新臺幣)	4722	國精化	50000	2.75
98640186	路博邁ESG新興市場債券T累積(新臺幣)	US91086QAZ19	Mexico Government International Bond		2.71
98640186	路博邁ESG新興市場債券T累積(新臺幣)	US698299AD63	Panama Government International Bond		2.62
98640186	路博邁ESG新興市場債券T累積(新臺幣)	XS2214238441	Ecuador Government International Bond		2.59
98640186	路博邁ESG新興市場債券T累積(新臺幣)	XS1373156618	Peruvian Government International Bond		2.52
98640186	路博邁ESG新興市場債券T累積(新臺幣)	US195325DQ52	Colombia Government International Bond		2.36
98639805	路博邁優質企業債券T累積(新臺幣)	XS2085655590	Fidelity National Information Services Inc		4.26
98639805	路博邁優質企業債券T累積(新臺幣)	XS1901137361	Celanese US Holdings LLC		2.96
98639805	路博邁優質企業債券T累積(新臺幣)	XS1734548644	Volkswagen Bank GmbH		2.7
98639805	路博邁優質企業債券T累積(新臺幣)	DE000A3MP4V7	Vonovia SE		2.56
98639805	路博邁優質企業債券T累積(新臺幣)	XS2057092236	Scottish Hydro Electric Transmission PLC		2.51
98640927	路博邁全球策略收益債券T累積(新臺幣)	98638902	路博邁全球高收益債券T累積(美元)	416362.27	7.72
98640927	路博邁全球策略收益債券T累積(新臺幣)	IE00B6VF0729	路博邁投資基金 -NB高收益債-I(Monthly)Class	483669.409	6.76
98640927	路博邁全球策略收益債券T累積(新臺幣)	US91282CDV00	United States Treasury Note/Bond		4.06
98640927	路博邁全球策略收益債券T累積(新臺幣)	IE00080NF9F1	路博邁投資基金-NB新興市場本地貨幣債I(Monthly)Calss	192560.175	2.94
98640927	路博邁全球策略收益債券T累積(新臺幣)	US912828Z781	United States Treasury Note/Bond		2
98638900	路博邁全球高收益債券T累積(新臺幣)	USU2285XAR71	CSC Holdings LLC		0.8
98638900	路博邁全球高收益債券T累積(新臺幣)	US12657NAA81	CQP Holdco LP / BIP-V Chinook Holdco LLC		0.78
98638900	路博邁全球高收益債券T累積(新臺幣)	USU38406AA92	WR Grace Holdings LLC		0.75
98638900	路博邁全球高收益債券T累積(新臺幣)	USU65393AQ01	Nielsen Finance LLC / Nielsen Finance Co		0.7
98638900	路博邁全球高收益債券T累積(新臺幣)	USU6422PAC24	New Fortress Energy Inc		0.65
98639015	路博邁收益成長多重資產T累積(新臺幣)	IE00080NF9F1	路博邁投資基金-NB新興市場本地貨幣債I(Monthly)Calss	7550153.809	28.25
98639015	路博邁收益成長多重資產T累積(新臺幣)	IE00B6VF0729	路博邁投資基金 -NB高收益債-I(Monthly)Class	7371756.735	25.26
98639015	路博邁收益成長多重資產T累積(新臺幣)	IE00B2NPKV68	ISHR JPM $ EMB	178160	7.37
98639015	路博邁收益成長多重資產T累積(新臺幣)	98638902	路博邁全球高收益債券T累積(美元)	902469.37	4.1
98639015	路博邁收益成長多重資產T累積(新臺幣)	US912828ZU76	United States Treasury Note/Bond		2.3
98640861	路博邁顛覆式創新股票T累積(新臺幣)	US02079K1079	ALPHABET INC-C		6.1
98640861	路博邁顛覆式創新股票T累積(新臺幣)	US67066G1040	NVIDIA CORP		5.8
98640861	路博邁顛覆式創新股票T累積(新臺幣)	US0326541051	ANALOG DEVICES		4.76
98640861	路博邁顛覆式創新股票T累積(新臺幣)	US0079031078	ADV MICRO DEVICE		4.52
98640861	路博邁顛覆式創新股票T累積(新臺幣)	US28176E1082	EDWARDS LIFE		4.52
18037937	野村e科技	3037	欣興	747000	9.29
18037937	野村e科技	2330	台積電	285000	8.43
18037937	野村e科技	8046	南電	308000	7.91
18037937	野村e科技	3189	景碩	505000	5.62
18037937	野村e科技	4966	譜瑞-KY	60000	5.6
98637000	野村中國機會-新臺幣計價	CNE000000DH5	SHANXI XINGHUACUN FEN WINE-A		6.77
98637000	野村中國機會-新臺幣計價	CNE000001ND1	POLY REAL ESTATE GROUP CO -A		5.01
98637000	野村中國機會-新臺幣計價	KYG875721634	*TENCENT HOLDINGS LTD		4.51
98637000	野村中國機會-新臺幣計價	CNE0000016J9	WANHUA CHEMICAL GROUP CO -A		4.22
98637000	野村中國機會-新臺幣計價	CNE1000019R4	JIANGSU HENGLI HYDRAULIC C-A		3.83
18488469	野村中小-累積類型	3529	力旺	240000	6.8
18488469	野村中小-累積類型	3037	欣興	1728000	6.74
18488469	野村中小-累積類型	2330	台積電	718000	6.66
18488469	野村中小-累積類型	8046	南電	672000	5.41
18488469	野村中小-累積類型	4919	新唐	2400000	5.03
98638567	野村亞太收益多重資產-累積類型新臺幣計價	19330754	野村優質-累積類型新臺幣計價	176218.9	5.26
98638567	野村亞太收益多重資產-累積類型新臺幣計價	US48128BAD38	JPM 4 5/8 PERP		3.56
98638567	野村亞太收益多重資產-累積類型新臺幣計價	INE860A01027	HCL Technologies Ltd		3.36
98638567	野村亞太收益多重資產-累積類型新臺幣計價	3037	欣興	41000	3.08
98638567	野村亞太收益多重資產-累積類型新臺幣計價	INE040A01034	HDFC Bank Ltd		2.67
98638396	野村亞太新興債券-累積類型新臺幣計價	XS2264840864	HONGQI 5 1/4 01/25/26		4.17
98638396	野村亞太新興債券-累積類型新臺幣計價	USY51478AA66	LLPLCA 6 7/8 02/04/39		3.47
98638396	野村亞太新興債券-累積類型新臺幣計價	XS2287867563	CATHAY 2 3/4 02/05/26		3.44
98638396	野村亞太新興債券-累積類型新臺幣計價	USU76198AB36	RWLVCA 4 5/8 04/06/31		3.11
98638396	野村亞太新興債券-累積類型新臺幣計價	US03512TAB70	ANGSJ 6 1/2 04/15/40		3.08
98637171	野村亞太複合高收益債-累積型新臺幣計價	XS2197693265	NAGACL 7.95 07/06/24		3.33
98637171	野村亞太複合高收益債-累積型新臺幣計價	XS2239056174	SMCGL 7 PERP		3.2
98637171	野村亞太複合高收益債-累積型新臺幣計價	USG9328DAP53	VEDLN 6 1/8 08/09/24		2.81
98637171	野村亞太複合高收益債-累積型新臺幣計價	USQ8053LAB01	SCGAU 5 1/8 09/24/80		2.72
98637171	野村亞太複合高收益債-累積型新臺幣計價	XS2224065289	JSTLIN 5.95 04/19/26		2.56
98636798	野村亞太高股息累積型新臺幣計價	2330	台積電	161000	6.88
98636798	野村亞太高股息累積型新臺幣計價	CNE100001QQ5	MIDEA GROUP CO LTD-A		4.05
98636798	野村亞太高股息累積型新臺幣計價	TH0268010R11	ADVANCED INFO SERVICE-NVDR		3.95
98636798	野村亞太高股息累積型新臺幣計價	CNE1000002H1	CHINA CONSTRUCTION BANK-H		3.77
98636798	野村亞太高股息累積型新臺幣計價	KYG126521064	BOSIDENG INTL HLDGS LTD		3.24
19330754	野村優質-累積類型新臺幣計價	3037	欣興	6324000	9.57
19330754	野村優質-累積類型新臺幣計價	2330	台積電	2307000	8.3
19330754	野村優質-累積類型新臺幣計價	6488	環球晶	1872000	7.67
19330754	野村優質-累積類型新臺幣計價	8046	南電	2408000	7.52
19330754	野村優質-累積類型新臺幣計價	2303	聯電	24001000	7.45
98636754	野村全球不動產證券化累積型新臺幣計價	US74340W1036	PROLOGIS INC		7.49
98636754	野村全球不動產證券化累積型新臺幣計價	US8288061091	SIMON PROPERTY GROUP INC		5.29
98636754	野村全球不動產證券化累積型新臺幣計價	US7561091049	REALTY INCOME CORP		4.32
98636754	野村全球不動產證券化累積型新臺幣計價	JP3893200000	MITSUI FUDOSAN CO LTD		4.01
98636754	野村全球不動產證券化累積型新臺幣計價	US8666741041	SUN COMMUNITIES INC		3.73
14697373	野村全球品牌-累積類型新臺幣計價	US5949181045	MICROSOFT CORP		7.34
14697373	野村全球品牌-累積類型新臺幣計價	US0231351067	AMAZON.COM INC		6.22
14697373	野村全球品牌-累積類型新臺幣計價	GB0009895292	ASTRAZENECA PLC		4.56
14697373	野村全球品牌-累積類型新臺幣計價	US14448C1045	CARRIER GLOBAL CORP		4.19
14697373	野村全球品牌-累積類型新臺幣計價	US0258161092	AMERICAN EXPRESS CO		3.76
98640759	野村全球正向效應成長-累積類型新臺幣	NL0010273215	ASML HOLDING NV		9.74
98640759	野村全球正向效應成長-累積類型新臺幣	2330	台積電	442000	8.81
98640759	野村全球正向效應成長-累積類型新臺幣	US88160R1014	TESLA INC		5.68
98640759	野村全球正向效應成長-累積類型新臺幣	US2521311074	DEXCOM INC		5.08
98640759	野村全球正向效應成長-累積類型新臺幣	US2441991054	DEERE & CO		4.8
